HBDNO,BULD_REGSTR_PK,TOTAL_REGSTR_PK,BULDGB,REGSTRKD,ARCODE,LEGCD,BUN,JI,RDCODE,RDLEGCD,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,CRDE
BS0102117101110004350006000002365,1025112118,,1,2,11710,11100,0435,0006,117103000034,11103,0,00464,00000,20250225
BS0102117101110000480004000002366,1025112699,,1,2,11710,11100,0048,0004,117104169456,11101,0,00015,00000,20220813
BS0102117101110000590001000002367,1025113772,,1,2,11710,11100,0059,0001,117104169374,11101,0,00022,00000,20230420
BS0203117101110000440003000002368,1025115841,,2,3,11710,11100,0044,0003,117102123002,11101,0,00006,00000,20250801
BS0102117101110002060005000002369,1025117041,,1,2,11710,11100,0206,0005,117104169451,11101,0,00029,00000,20220813
BS0203117101110000600017000002370,1025117182,,2,3,11710,11100,0060,0017,117104169429,11101,0,00021,00011,20220813
BS0102117101110001620006000002371,1025117978,,1,2,11710,11100,0162,0006,117104169022,11101,0,00015,00021,20240402
BS0102117101110001590016000002372,1025118526,,1,2,11710,11100,0159,0016,117103123001,11103,0,00271,00000,20220813
BS0102117101110001700003000002373,1025118550,,1,2,11710,11100,0170,0003,117104169202,11101,0,00035,00000,20220813
BS0203117101110001030011000002374,1025119052,,2,3,11710,11100,0103,0011,117104169378,11101,0,00027,00000,20220813
BS0203117101110001450040000002375,1025120252,,2,3,11710,11100,0145,0040,117104169199,11101,0,00014,00014,20220813
BS0102117101110002220010000002376,1025122081,,1,2,11710,11100,0222,0010,117104169388,11101,0,00007,00000,20220813
BS0102117101110001090000000002377,1025122487,,1,2,11710,11100,0109,0000,117104169376,11101,0,00002,00000,20231207
BS0102117101110001670007000002378,1025123745,,1,2,11710,11100,0167,0007,117104169023,11101,0,00009,00000,20220813
BS0203117101110001220003000002379,1025124829,,2,3,11710,11100,0122,0003,117104169384,11101,0,00012,00000,20220813
BS0203117101110001270009000002380,10251100465195,,2,3,11710,11100,0127,0009,117104169016,11101,0,00005,00010,20220813
BS0203117101110001290014000002381,10251100494103,,2,3,11710,11100,0129,0014,117104169017,11101,0,00010,00016,20220813
BS0203117101110001410016000002382,10251100504892,,2,3,11710,11100,0141,0016,117104169384,11101,0,00035,00000,20220813
BS0203117101110001220015000002383,10251100520101,,2,3,11710,11100,0122,0015,117104169384,11101,0,00014,00000,20220813
BS0203117101110001150001000002384,10251100535762,,2,3,11710,11100,0115,0001,117104169015,11101,0,00023,00000,20220813
BS0102117101110000880000000002385,102511037,10251110,1,2,11710,11100,0088,0000,117103123023,11104,0,00424,00000,20220813
BS0203117101110001710000000002386,102511060,10251118,2,3,11710,11100,0171,0000,117102123002,11101,0,00058,00000,20230829
BS0203117101110002170000000002387,102511064,10251119,2,3,11710,11100,0217,0000,117102000006,11102,0,01109,00000,20220813
BS0203117101110000890000000002388,102512837,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000002389,102512866,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000002390,102512889,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110002120008000002391,102513184,10251610,2,3,11710,11100,0212,0008,117104169390,11101,0,00028,00000,20220813
BS0102117101110001800003000002392,102513926,,1,2,11710,11100,0180,0003,117103123006,11105,0,00506,00000,20241203
BS0203117101110001560006000002393,102515235,,2,3,11710,11100,0156,0006,117104169384,11101,0,00047,00001,20220813
BS0102117101110000890007000002394,102515259,10251100228074,1,2,11710,11100,0089,0007,117102000006,11102,0,01242,00000,20220813
BS0203117101110001720007000002395,102516208,,2,3,11710,11100,0172,0007,117104169384,11101,0,00063,00000,20220813
BS0102117101110002080014000002396,102516474,,1,2,11710,11100,0208,0014,117104169451,11101,0,00028,00001,20220813
BS0203117101110001030002000002397,102517850,,2,3,11710,11100,0103,0002,117104169429,11101,0,00049,00006,20220813
BS0102117101110001750007000002398,102519305,,1,2,11710,11100,0175,0007,117104169202,11101,0,00019,00000,20220813
BS0203117101110001340017000002399,102519526,,2,3,11710,11100,0134,0017,117104169017,11101,0,00005,00020,20220813
BS0102117101110004370011000002400,102519608,,1,2,11710,11100,0437,0011,117103000034,11103,0,00424,00017,20220813
BS0203117101110001220002000002401,1025110651,,2,3,11710,11100,0122,0002,117104169384,11101,0,00016,00001,20220813
BS0102117101110001540017000002402,1025111763,,1,2,11710,11100,0154,0017,117104169457,11101,0,00023,00000,20220813
BS0203117101110001640017000002403,1025112457,,2,3,11710,11100,0164,0017,117104169023,11101,0,00015,00006,20220813
BS0102117101110002130001000002404,1025113893,,1,2,11710,11100,0213,0001,117103123004,11101,0,00024,00000,20220813
BS0102117101110002080001000002405,1025114398,,1,2,11710,11100,0208,0001,117103123004,11101,0,00025,00000,20230825
BS0203117101110001330003000002406,1025117005,,2,3,11710,11100,0133,0003,117104169022,11101,0,00008,00000,20220813
BS0102117101110001630002000002407,1025117664,,1,2,11710,11100,0163,0002,117104169022,11101,0,00015,00018,20220813
BS0102117101110002110016000002408,1025119222,,1,2,11710,11100,0211,0016,117104169387,11101,0,00050,00027,20240920
BS0102117101110001020004000002409,1025119698,,1,2,11710,11100,0102,0004,117104169429,11101,0,00049,00009,20220813
BS0203117101110001160020000002410,1025120126,,2,3,11710,11100,0116,0020,117104169201,11101,0,00008,00000,20220813
BS0102117101110002230010000002411,1025120592,,1,2,11710,11100,0223,0010,117104169390,11101,0,00009,00000,20220813
BS0203117101110001920005000002412,1025120659,,2,3,11710,11100,0192,0005,117104169449,11101,0,00003,00000,20220813
BS0203117101110001430003000002413,1025120905,,2,3,11710,11100,0143,0003,117104169020,11101,0,00017,00001,20220813
BS0203117101110001150017000002414,1025121153,,2,3,11710,11100,0115,0017,117104169015,11101,0,00015,00000,20220813
BS0203117101110002240006000002415,1025122191,,2,3,11710,11100,0224,0006,117104169109,11101,0,00001,00011,20221215
BS0102117101110001850003000002416,1025122340,,1,2,11710,11100,0185,0003,117104169372,11101,0,00002,00019,20220813
BS0203117101110001440000000002417,1025123872,,2,3,11710,11100,0144,0000,117104169020,11101,0,00037,00000,20220813
BS0203117101110001530018000002418,1025124987,,2,3,11710,11100,0153,0018,117104169458,11101,0,00030,00016,20220813
BS0102117101110000590000000002419,1025125218,,1,2,11710,11100,0059,0000,117104169429,11101,0,00015,00000,20250911
BS0102117101110001850008000002420,10251100225594,,1,2,11710,11100,0185,0008,117104169372,11101,0,00004,00000,20220813
BS0203117101110001340011000002421,10251100225773,,2,3,11710,11100,0134,0011,117104169017,11101,0,00009,00009,20220813
BS0102117101110004430015000002422,10251100232337,,1,2,11710,11100,0443,0015,117103000034,11103,0,00397,00000,20220813
BS0102117101110001090023000002423,10251100232537,,1,2,11710,11100,0109,0023,117104169378,11101,0,00005,00011,20220813
BS0203117101110000570005000002424,10251100238224,,2,3,11710,11100,0057,0005,117104169431,11101,0,00017,00014,20220813
BS0102117101110000670006000002425,10251100238626,,1,2,11710,11100,0067,0006,117104169376,11101,0,00007,00015,20240913
BS0102117101110000550015000002426,10251100238966,,1,2,11710,11100,0055,0015,117104169431,11101,0,00027,00022,20220813
BS0102117101110000880014000002427,10251100447767,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0203117101110001440026000002428,10251100455394,,2,3,11710,11100,0144,0026,117104169020,11101,0,00023,00006,20220813
BS0203117101110001170024000002429,10251100460346,,2,3,11710,11100,0117,0024,117104169201,11101,0,00011,00000,20220813
BS0203117101110001870012000002430,10251100462340,10251100462339,2,3,11710,11100,0187,0012,117104169372,11101,0,00016,00014,20220813
BS0203117101110002260004000002431,10251100485603,,2,3,11710,11100,0226,0004,117104169386,11101,0,00026,00000,20220813
BS0203117101110001380002000002432,1000000000000002522185,1000000000000002522149,2,3,11710,11100,0138,0002,117103123001,11103,0,00261,00000,20240708
BS0203117101110002170000000002433,102511067,10251119,2,3,11710,11100,0217,0000,117102000006,11102,0,01109,00000,20220813
BS0203117101110001970000000002434,102511335,10251218,2,3,11710,11100,0197,0000,117104169448,11101,0,00025,00000,20220813
BS0203117101110000890000000002435,102512809,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000002436,102512861,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000002437,102512904,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001740016000002438,102512929,10251541,2,3,11710,11100,0174,0016,117104169458,11101,0,00008,00000,20220813
BS0203117101110001750011000002439,102513958,,2,3,11710,11100,0175,0011,117104169202,11101,0,00019,00021,20220813
BS0203117101110001660008000002440,102514760,,2,3,11710,11100,0166,0008,117104169023,11101,0,00015,00021,20220813
BS0203117101110001900005000002441,102517248,,2,3,11710,11100,0190,0005,117104169450,11101,0,00009,00000,20241010
BS0203117101110001680003000002442,102518285,,2,3,11710,11100,0168,0003,117103123001,11103,0,00287,00000,20220813
BS0203117101110001020005000002443,102518407,,2,3,11710,11100,0102,0005,117104169429,11101,0,00049,00011,20220813
BS0203117101110001240035000002444,1025111127,,2,3,11710,11100,0124,0035,117104169200,11101,0,00042,00005,20220813
BS0102117101110001640010000002445,1025111600,,1,2,11710,11100,0164,0010,117104169448,11101,0,00008,00000,20250717
BS0102117101110001790003000002446,1025112473,,1,2,11710,11100,0179,0003,117104169202,11101,0,00007,00010,20250604
BS0203117101110001690002000002447,1025115084,,2,3,11710,11100,0169,0002,117104169459,11101,0,00013,00000,20220813
